114,42.7,121,16.,184,41.8,-330.,-330.,40.
97.6,37.6,130,26.6,216,48.2,-263.33,-330.,40.
39.6,28.8,49.3,35.9,87.4,37.4,-196.67,-330.,40.
15.3,25.1,29.8,34.8,43.1,19.2,-130.,-330.,40.
91.1,46.6,109,22.8,172,44.9,-330.,-282.86,40.
85.4,45.1,115,23.1,184,29.9,-263.33,-282.86,40.
14.1,29.7,28.1,27.6,37.,12.9,-196.67,-282.86,40.
11.9,25.5,27.7,21.7,30.5,12.7,-130.,-282.86,40.
77.9,49.,100,25.5,162,47.3,-330.,-235.71,40.
81.2,40.9,107,23.6,169,28.1,-263.33,-235.71,40.
12.6,30.,28.6,17.9,22.3,4.02,-196.67,-235.71,40.
10.,28.,25.9,19.5,21.6,10.6,-130.,-235.71,40.
70.4,49.7,92.9,29.5,152,42.5,-330.,-188.57,40.
58.6,38.7,98.5,23.5,151,10.5,-263.33,-188.57,40.
10.7,33.1,29.1,17.8,18.6,3.94,-196.67,-188.57,40.
9.4,31.2,26.4,21.1,18.3,9.65,-130.,-188.57,40.
20.2,52.2,28.6,28.3,31.,39.7,-330.,-141.43,40.
13.9,42.8,29.7,23.9,18.5,9.77,-263.33,-141.43,40.
12.1,38.,30.,18.6,15.8,3.8,-196.67,-141.43,40.
9.9,36.5,27.1,22.2,16.5,10.6,-130.,-141.43,40.
20.6,53.6,31.1,24.5,29.5,28.4,-330.,-94.29,40.
16.9,53.7,32.,22.2,19.9,9.67,-263.33,-94.29,40.
13.6,48.8,30.6,20.8,14.9,5.44,-196.67,-94.29,40.
13.7,46.4,27.5,26.,15.9,14.1,-130.,-94.29,40.
25.4,65.8,35.7,26.1,23.4,23.1,-330.,-47.14,40.
21.7,61.1,35.4,25.,19.6,9.33,-263.33,-47.14,40.
16.,60.6,33.,29.,16.4,8.38,-196.67,-47.14,40.
16.1,52.8,30.8,31.4,16.6,16.7,-130.,-47.14,40.
32.3,85.,41.,29.9,21.2,26.9,-330.,0.,40.
23.7,82.9,42.3,29.9,17.5,12.,-263.33,0.,40.
17.8,76.2,39.9,35.,16.3,11.9,-196.67,0.,40.
17.1,63.3,34.8,42.3,18.4,23.2,-130.,0.,40.
117,38.6,116,15.6,195,42.7,-330.,-330.,86.
100,36.7,125,20.9,221,48.2,-263.33,-330.,86.
43.4,32.8,46.7,32.6,87.3,45.8,-196.67,-330.,86.
15.6,26.6,28.3,38.,47.6,30.5,-130.,-330.,86.
96.7,42.8,104,16.3,182,36.,-330.,-282.86,86.
82.5,39.9,112,22.,201,35.,-263.33,-282.86,86.
16.,34.1,28.1,26.2,43.9,25.8,-196.67,-282.86,86.
13.9,29.,26.6,27.8,37.7,14.4,-130.,-282.86,86.
23.8,42.5,28.3,18.8,32.1,34.4,-330.,-235.71,86.
19.4,39.2,28.8,23.,35.7,28.2,-263.33,-235.71,86.
14.3,35.9,28.1,25.4,32.5,15.6,-196.67,-235.71,86.
13.,31.6,25.7,25.6,30.3,11.1,-130.,-235.71,86.
22.,46.5,28.2,20.2,29.,33.5,-330.,-188.57,86.
16.9,42.9,29.5,23.8,31.,19.2,-263.33,-188.57,86.
13.1,39.6,29.,24.9,25.7,12.3,-196.67,-188.57,86.
11.8,34.1,25.4,25.,25.6,11.,-130.,-188.57,86.
22.1,51.9,29.,20.9,28.3,32.,-330.,-141.43,86.
18.1,48.9,30.1,23.8,25.8,17.8,-263.33,-141.43,86.
14.5,46.2,29.3,25.2,21.,11.1,-196.67,-141.43,86.
11.7,39.7,26.1,26.8,20.2,11.,-130.,-141.43,86.
22.7,57.7,29.,21.9,26.3,28.2,-330.,-94.29,86.
17.9,56.,30.4,26.6,22.6,18.3,-263.33,-94.29,86.
16.2,55.2,29.5,28.1,19.,11.1,-196.67,-94.29,86.
14.2,46.7,26.5,30.5,17.8,14.2,-130.,-94.29,86.
28.,68.4,32.4,23.8,25.1,26.,-330.,-47.14,86.
22.,69.2,32.3,28.6,20.6,18.1,-263.33,-47.14,86.
18.3,66.2,29.9,34.7,17.9,17.8,-196.67,-47.14,86.
14.4,54.6,27.2,36.9,17.3,17.3,-130.,-47.14,86.
35.8,85.2,35.5,27.5,22.8,31.6,-330.,0.,86.
26.6,90.4,37.,34.3,20.3,25.4,-263.33,0.,86.
19.5,80.5,35.6,41.8,17.8,21.1,-196.67,0.,86.
15.8,65.,30.5,47.8,17.1,23.9,-130.,0.,86.
37.5,39.5,27.6,15.3,34.6,40.8,-330.,-330.,132.
30.5,36.8,28.5,19.8,50.,47.6,-263.33,-330.,132.
19.6,35.2,28.7,29.4,55.3,46.3,-196.67,-330.,132.
17.,30.4,26.7,39.3,48.2,34.7,-130.,-330.,132.
29.4,41.4,26.8,16.2,36.6,35.6,-330.,-282.86,132.
21.4,38.2,27.4,19.8,44.4,38.1,-263.33,-282.86,132.
17.4,36.3,27.2,25.7,42.9,32.3,-196.67,-282.86,132.
15.1,32.,26.2,30.2,40.,24.3,-130.,-282.86,132.
25.9,43.6,28.1,17.6,30.9,32.4,-330.,-235.71,132.
19.3,40.7,28.6,21.8,35.7,29.4,-263.33,-235.71,132.
15.1,37.6,27.6,25.8,36.4,20.7,-196.67,-235.71,132.
13.6,34.3,25.,29.3,33.1,18.,-130.,-235.71,132.
23.2,47.7,27.1,16.5,27.1,30.1,-330.,-188.57,132.
18.5,44.6,28.3,22.9,31.,23.,-263.33,-188.57,132.
15.,42.3,27.8,26.4,27.7,19.,-196.67,-188.57,132.
12.9,39.2,25.1,28.1,23.6,15.5,-130.,-188.57,132.
23.8,51.3,28.3,18.9,26.8,30.7,-330.,-141.43,132.
18.1,50.4,28.9,24.1,26.4,22.5,-263.33,-141.43,132.
15.2,47.7,28.7,26.9,25.9,17.5,-196.67,-141.43,132.
13.1,45.6,25.9,29.2,21.7,15.,-130.,-141.43,132.
25.1,58.4,29.5,20.6,25.9,29.9,-330.,-94.29,132.
19.7,58.,29.8,25.5,23.4,25.1,-263.33,-94.29,132.
16.6,58.,27.8,29.2,21.7,18.4,-196.67,-94.29,132.
13.9,49.6,26.,33.7,19.3,20.5,-130.,-94.29,132.
29.6,69.2,30.5,22.4,24.2,30.4,-330.,-47.14,132.
23.3,68.,29.7,28.3,22.2,24.8,-263.33,-47.14,132.
18.6,64.8,28.4,33.9,20.,22.5,-196.67,-47.14,132.
14.8,54.8,26.2,38.7,19.6,21.6,-130.,-47.14,132.
36.4,81.,31.7,27.1,23.5,35.7,-330.,0.,132.
27.6,86.4,31.7,34.4,21.3,31.,-263.33,0.,132.
20.8,77.1,31.6,41.4,20.,28.7,-196.67,0.,132.
15.5,63.2,29.7,47.3,18.6,26.3,-130.,0.,132.
37.8,37.4,27.7,15.7,40.1,41.2,-330.,-330.,178.
25.5,35.8,29.2,19.9,49.1,46.1,-263.33,-330.,178.
20.,33.9,29.8,27.4,51.,47.1,-196.67,-330.,178.
17.8,29.8,28.1,36.8,46.3,40.5,-130.,-330.,178.
28.1,39.6,27.4,15.7,30.9,34.1,-330.,-282.86,178.
22.8,40.3,28.9,20.2,41.1,40.6,-263.33,-282.86,178.
18.5,37.,28.2,24.9,40.9,36.8,-196.67,-282.86,178.
16.,31.6,26.6,30.,37.1,28.6,-130.,-282.86,178.
24.2,42.8,27.8,16.7,32.8,32.3,-330.,-235.71,178.
20.2,42.7,28.3,21.1,38.,30.9,-263.33,-235.71,178.
16.4,39.3,27.7,26.4,35.8,25.7,-196.67,-235.71,178.
14.6,35.1,25.3,28.9,32.7,22.1,-130.,-235.71,178.
24.4,45.1,28.,17.2,26.9,29.3,-330.,-188.57,178.
20.3,47.,28.9,22.5,29.2,26.8,-263.33,-188.57,178.
15.5,44.9,27.3,25.9,27.2,23.1,-196.67,-188.57,178.
14.2,39.3,24.7,29.7,27.3,20.3,-130.,-188.57,178.
23.7,50.3,28.3,18.4,27.1,29.3,-330.,-141.43,178.
19.9,51.2,29.9,23.,25.5,26.3,-263.33,-141.43,178.
15.8,49.4,28.5,26.8,27.1,23.,-196.67,-141.43,178.
14.4,43.,26.,30.5,22.7,20.,-130.,-141.43,178.
26.4,56.9,30.7,20.1,23.7,30.,-330.,-94.29,178.
20.3,58.1,30.3,24.1,24.8,27.6,-263.33,-94.29,178.
16.9,53.5,28.1,29.4,22.3,25.2,-196.67,-94.29,178.
15.2,46.9,24.9,35.1,21.3,22.1,-130.,-94.29,178.
32.5,65.8,29.4,22.6,24.1,34.4,-330.,-47.14,178.
24.,66.6,29.9,29.,22.5,29.3,-263.33,-47.14,178.
18.1,61.4,28.7,34.4,21.7,28.4,-196.67,-47.14,178.
17.4,53.,25.9,38.,20.7,24.4,-130.,-47.14,178.
37.5,78.8,30.4,26.7,23.9,42.2,-330.,0.,178.
27.6,80.9,31.1,32.3,22.6,38.8,-263.33,0.,178.
20.6,73.4,29.3,41.5,21.5,34.5,-196.67,0.,178.
17.1,61.7,28.8,47.2,21.3,31.8,-130.,0.,178.
