1.5,38.7,92.7,63.6,11.9,7.71,-30.,-166.67,110.
40.5,42.7,50.1,33.2,29.8,13.7,-270.,-122.22,110.
38.,44.9,58.2,29.7,29.9,12.8,-222.,-122.22,110.
37.4,46.8,72.5,31.3,31.,13.1,-174.,-122.22,110.
34.3,41.7,94.2,37.4,33.5,12.9,-126.,-122.22,110.
11.2,33.4,152,41.,41.6,11.1,-78.,-122.22,110.
1.95,25.7,92.5,64.3,27.8,8.53,-30.,-122.22,110.
45.,47.7,55.4,35.3,30.8,14.1,-270.,-77.78,110.
41.6,53.9,66.2,30.,33.4,12.6,-222.,-77.78,110.
31.7,58.,78.6,32.1,37.7,15.,-174.,-77.78,110.
25.8,50.2,85.,43.7,45.,14.6,-126.,-77.78,110.
7.57,37.6,87.4,47.2,50.,12.1,-78.,-77.78,110.
2.41,25.4,72.5,60.3,41.9,7.89,-30.,-77.78,110.
56.8,46.7,66.5,35.6,31.7,14.4,-270.,-33.33,110.
50.9,66.4,86.1,30.7,33.6,20.2,-222.,-33.33,110.
26.8,77.5,101,36.2,38.5,23.8,-174.,-33.33,110.
19.1,62.4,89.4,57.1,43.3,18.6,-126.,-33.33,110.
5.6,40.7,73.2,58.7,45.4,13.3,-78.,-33.33,110.
2.41,25.6,57.4,58.9,40.2,7.44,-30.,-33.33,110.
70.1,33.9,74.8,35.7,31.6,15.2,-270.,11.11,110.
76.3,56.3,116,30.5,36.6,46.7,-222.,11.11,110.
35.2,78.7,191,51.7,40.,63.2,-174.,11.11,110.
18.8,49.3,108,84.2,42.,47.8,-126.,11.11,110.
5.59,32.3,69.6,73.6,39.5,22.8,-78.,11.11,110.
3.18,18.3,48.1,60.7,35.4,6.76,-30.,11.11,110.
66.3,15.1,73.7,28.5,40.2,12.4,-270.,55.56,110.
73.7,19.4,121,27.5,56.4,43.2,-222.,55.56,110.
29.6,21.8,199,47.,70.7,52.4,-174.,55.56,110.
15.9,19.2,108,81.1,58.6,40.5,-126.,55.56,110.
5.51,15.1,64.,68.7,42.4,19.8,-78.,55.56,110.
3.79,11.8,40.6,53.8,32.7,5.57,-30.,55.56,110.
51.2,13.,59.6,19.9,51.6,7.91,-270.,100.,110.
43.1,13.5,86.3,21.8,74.6,13.4,-222.,100.,110.
17.3,15.2,100,28.8,88.7,16.,-174.,100.,110.
11.1,14.4,79.1,53.1,72.6,12.7,-126.,100.,110.
5.94,12.7,53.1,52.3,48.3,7.05,-78.,100.,110.
5.24,10.7,35.3,46.8,35.2,4.07,-30.,100.,110.
84.4,41.,93.2,45.,57.2,13.3,-270.,-300.,155.
