26.4,18.9,31.9,14.1,15.7,15.7,-330.,-330.,40.
26.,18.6,37.1,13.,15.8,11.,-290.,-330.,40.
24.9,19.3,40.,11.7,16.5,10.4,-250.,-330.,40.
22.4,21.3,44.5,11.7,16.4,11.4,-210.,-330.,40.
20.5,22.3,41.,11.5,16.7,15.3,-170.,-330.,40.
14.3,26.6,48.3,12.8,16.1,23.3,-130.,-330.,40.
26.6,18.3,34.,13.9,14.8,12.8,-330.,-293.33,40.
25.3,16.6,39.5,12.4,13.1,7.25,-290.,-293.33,40.
24.2,17.2,46.4,10.4,12.9,5.95,-250.,-293.33,40.
23.4,19.9,49.1,9.63,13.3,6.37,-210.,-293.33,40.
21.9,22.2,50.3,9.72,14.3,12.1,-170.,-293.33,40.
14.1,26.1,53.2,11.,14.5,22.2,-130.,-293.33,40.
26.9,17.,34.9,13.9,13.8,12.4,-330.,-256.67,40.
25.9,15.6,41.,12.4,12.5,5.73,-290.,-256.67,40.
15.3,9.33,25.6,10.8,12.7,6.66,-250.,-256.67,40.
25.8,21.6,51.9,10.7,13.,11.,-210.,-256.67,40.
22.9,21.2,58.2,9.45,14.1,11.6,-170.,-256.67,40.
14.5,25.,62.5,11.1,16.2,22.6,-130.,-256.67,40.
27.5,15.3,35.3,14.,14.1,11.8,-330.,-220.,40.
27.5,15.7,44.8,11.9,12.3,5.27,-290.,-220.,40.
28.2,18.1,49.8,11.4,11.4,9.81,-250.,-220.,40.
26.9,19.4,55.4,11.2,15.,12.,-210.,-220.,40.
23.4,17.8,56.1,9.53,15.1,12.1,-170.,-220.,40.
14.8,19.6,59.4,11.4,17.5,23.,-130.,-220.,40.
21.5,15.1,28.4,13.8,14.1,11.5,-330.,-183.33,40.
29.2,14.7,45.,10.9,12.4,5.34,-290.,-183.33,40.
29.9,14.7,51.2,9.82,12.2,3.92,-250.,-183.33,40.
27.,16.5,57.9,9.01,13.8,6.01,-210.,-183.33,40.
24.3,18.2,63.,9.,16.2,11.7,-170.,-183.33,40.
15.,20.8,64.9,11.1,19.1,23.,-130.,-183.33,40.
28.6,14.6,36.3,13.9,14.3,11.8,-330.,-146.67,40.
28.4,13.4,43.2,11.6,12.7,5.49,-290.,-146.67,40.
