42.4,20.7,26.9,18.9,8.78,0.94,-270.,-300.,20.
53.,22.4,28.9,16.4,8.25,1.02,-222.,-300.,20.
68.5,22.4,34.2,15.8,9.05,1.51,-174.,-300.,20.
90.5,26.1,46.9,13.9,12.1,1.63,-126.,-300.,20.
123,25.4,69.9,12.9,19.3,2.35,-78.,-300.,20.
170,32.1,118,13.8,33.6,3.95,-30.,-300.,20.
42.,21.7,26.5,19.8,11.8,2.76,-270.,-255.56,20.
49.2,27.,29.,18.,12.3,3.79,-222.,-255.56,20.
60.8,24.1,32.6,17.7,14.9,4.1,-174.,-255.56,20.
75.3,23.7,43.,15.9,20.1,4.32,-126.,-255.56,20.
94.6,20.8,58.,15.4,29.4,2.43,-78.,-255.56,20.
122,19.,87.5,14.3,47.7,2.42,-30.,-255.56,20.
54.2,127,60.5,21.5,16.2,26.,-270.,-211.11,20.
58.4,341,159,32.3,17.4,39.,-222.,-211.11,20.
63.8,276,140,31.5,20.5,33.7,-174.,-211.11,20.
69.3,318,161,37.2,26.8,37.1,-126.,-211.11,20.
74.2,23.5,47.2,23.9,37.,11.1,-78.,-211.11,20.
87.4,11.8,63.5,14.5,57.,3.76,-30.,-211.11,20.
61.2,125,67.6,24.1,29.1,44.6,-270.,-166.67,20.
47.7,436,207,40.1,36.8,28.9,-222.,-166.67,20.
48.4,312,158,31.8,35.1,18.9,-174.,-166.67,20.
48.7,409,204,35.6,43.3,19.,-126.,-166.67,20.
43.4,22.2,35.4,26.2,31.2,10.9,-78.,-166.67,20.
63.1,18.2,52.9,20.9,58.7,4.98,-30.,-166.67,20.
55.4,101,50.8,22.,30.8,46.9,-270.,-122.22,20.
35.8,40.8,25.6,38.4,31.7,22.9,-222.,-122.22,20.
38.5,26.1,25.2,24.1,29.,11.1,-174.,-122.22,20.
41.4,29.8,29.7,24.3,31.3,11.8,-126.,-122.22,20.
45.5,24.5,34.7,22.9,40.7,11.8,-78.,-122.22,20.
47.9,16.8,43.3,20.9,59.,6.05,-30.,-122.22,20.
56.,101,55.7,37.9,39.9,46.4,-270.,-77.78,20.
40.4,51.3,25.1,48.9,33.2,46.9,-222.,-77.78,20.
42.3,36.,22.,36.4,30.1,39.7,-174.,-77.78,20.
45.,51.3,27.3,40.9,33.9,65.4,-126.,-77.78,20.
38.8,29.2,31.5,33.5,42.7,14.3,-78.,-77.78,20.
36.9,16.1,37.2,21.,54.,4.9,-30.,-77.78,20.
61.2,127,67.1,31.7,39.,49.7,-270.,-33.33,20.
38.5,49.,21.7,50.8,38.1,50.7,-222.,-33.33,20.
67.3,495,225,43.4,58.6,91.3,-174.,-33.33,20.
40.9,495,230,75.4,57.2,93.2,-126.,-33.33,20.
32.5,24.1,27.7,36.9,43.6,13.8,-78.,-33.33,20.
29.3,18.8,32.2,24.,50.3,4.52,-30.,-33.33,20.
55.8,167,80.4,29.8,37.,49.7,-270.,11.11,20.
36.,297,123,58.8,76.7,73.4,-222.,11.11,20.
67.5,526,242,56.5,73.1,114,-174.,11.11,20.
26.8,508,241,87.,65.5,84.7,-126.,11.11,20.
28.7,28.1,25.8,35.4,38.6,10.7,-78.,11.11,20.
24.1,16.3,27.9,20.8,43.7,4.37,-30.,11.11,20.
65.4,231,112,28.5,36.2,54.8,-270.,55.56,20.
52.3,64.,31.2,52.9,58.5,67.3,-222.,55.56,20.
68.9,551,259,64.6,75.8,116,-174.,55.56,20.
16.7,518,250,88.4,52.2,65.2,-126.,55.56,20.
24.3,17.2,23.,32.,38.6,12.2,-78.,55.56,20.
21.1,17.8,25.7,19.8,39.7,4.4,-30.,55.56,20.
69.8,332,171,25.8,43.3,37.,-270.,100.,20.
74.6,546,279,49.5,103,76.,-222.,100.,20.
54.6,539,280,70.3,77.5,77.8,-174.,100.,20.
6.7,34.4,5.76,5.62,48.4,6.74,-126.,100.,20.
20.4,12.6,21.,17.5,34.,8.66,-78.,100.,20.
18.3,15.8,23.7,15.7,35.3,3.49,-30.,100.,20.
45.9,28.2,20.8,25.5,11.1,7.13,-270.,-300.,65.
57.2,34.4,22.3,21.4,9.66,3.89,-222.,-300.,65.
74.,31.3,24.8,19.1,10.1,4.36,-174.,-300.,65.
99.7,30.8,33.,17.5,13.2,3.64,-126.,-300.,65.
141,31.4,47.9,16.5,20.7,4.89,-78.,-300.,65.
203,38.7,82.,15.4,40.5,4.92,-30.,-300.,65.
45.4,34.4,21.9,26.2,14.7,11.,-270.,-255.56,65.
53.5,36.7,22.4,23.9,13.9,12.2,-222.,-255.56,65.
65.9,31.8,25.5,21.5,16.2,12.9,-174.,-255.56,65.
83.5,29.3,30.8,19.3,21.6,7.05,-126.,-255.56,65.
107,24.2,41.,21.4,32.5,6.6,-78.,-255.56,65.
142,27.9,60.9,17.1,56.2,5.81,-30.,-255.56,65.
45.3,37.9,21.8,28.,18.2,19.6,-270.,-211.11,65.
50.2,40.3,22.2,25.5,18.6,25.4,-222.,-211.11,65.
58.,32.,23.8,27.3,21.8,21.4,-174.,-211.11,65.
67.6,28.1,28.5,24.2,28.7,19.,-126.,-211.11,65.
80.6,26.2,34.8,25.1,40.9,10.7,-78.,-211.11,65.
99.6,20.9,48.6,21.4,64.5,8.04,-30.,-211.11,65.
45.8,42.4,23.5,29.3,21.9,31.5,-270.,-166.67,65.
44.7,41.8,22.1,30.6,24.2,30.3,-222.,-166.67,65.
49.6,35.1,22.6,27.5,28.3,24.2,-174.,-166.67,65.
55.7,32.9,26.2,27.8,34.5,22.1,-126.,-166.67,65.
62.8,28.8,32.7,29.8,45.1,13.4,-78.,-166.67,65.
71.7,22.3,39.8,27.5,66.,6.94,-30.,-166.67,65.
45.1,50.9,28.1,32.6,25.1,36.5,-270.,-122.22,65.
40.4,94.4,56.8,34.7,29.7,32.9,-222.,-122.22,65.
42.3,58.2,39.6,30.8,31.,26.5,-174.,-122.22,65.
46.3,89.9,60.5,31.4,36.6,22.8,-126.,-122.22,65.
49.3,33.2,28.,32.6,46.9,18.9,-78.,-122.22,65.
53.3,23.3,34.2,30.6,62.7,7.55,-30.,-122.22,65.
47.1,104,49.7,34.5,32.7,42.,-270.,-77.78,65.
48.,484,215,37.8,32.1,43.,-222.,-77.78,65.
48.,34.3,23.5,30.4,31.3,27.5,-174.,-77.78,65.
39.6,474,217,43.7,36.2,35.4,-126.,-77.78,65.
40.3,35.1,27.8,42.3,44.4,22.8,-78.,-77.78,65.
40.7,23.5,29.5,30.5,57.2,7.62,-30.,-77.78,65.
49.9,133,62.4,37.2,36.,46.9,-270.,-33.33,65.
35.,35.8,20.4,38.8,31.2,46.1,-222.,-33.33,65.
33.9,33.,20.7,33.4,37.,29.1,-174.,-33.33,65.
32.,37.2,21.1,40.8,42.4,48.8,-126.,-33.33,65.
32.5,20.,23.4,35.9,43.,25.2,-78.,-33.33,65.
32.,19.8,28.3,31.1,52.9,7.48,-30.,-33.33,65.
53.7,169,79.,34.8,37.9,45.4,-270.,11.11,65.
20.8,40.7,17.4,36.,24.4,50.5,-222.,11.11,65.
41.5,48.3,21.5,32.2,45.7,67.1,-174.,11.11,65.
27.8,41.2,20.5,45.4,46.7,55.7,-126.,11.11,65.
26.9,14.,16.4,22.3,37.4,17.4,-78.,11.11,65.
26.7,22.3,25.7,31.2,48.4,8.02,-30.,11.11,65.
50.5,230,108,32.,32.8,47.,-270.,55.56,65.
42.8,188,246,37.,35.,56.2,-222.,55.56,65.
37.4,539,252,52.,45.8,72.,-174.,55.56,65.
15.,517,243,64.6,35.,51.4,-126.,55.56,65.
23.5,16.,17.,26.4,37.1,22.,-78.,55.56,65.
23.,24.9,24.2,28.9,41.9,6.66,-30.,55.56,65.
63.5,347,169,27.1,34.7,39.2,-270.,100.,65.
71.1,560,265,40.6,76.9,57.9,-222.,100.,65.
42.3,560,264,61.6,55.9,67.2,-174.,100.,65.
12.8,538,256,75.1,41.3,44.3,-126.,100.,65.
21.8,26.9,22.5,37.1,39.1,14.4,-78.,100.,65.
21.1,19.4,20.2,24.7,36.9,6.32,-30.,100.,65.
48.4,31.3,16.2,28.5,11.2,11.5,-270.,-300.,110.
60.,28.2,15.8,24.2,9.58,9.34,-222.,-300.,110.
77.8,30.7,17.4,20.6,10.6,9.15,-174.,-300.,110.
107,32.7,20.1,19.7,14.3,11.,-126.,-300.,110.
153,34.6,27.9,17.6,23.5,15.8,-78.,-300.,110.
228,44.7,44.3,17.4,45.2,24.7,-30.,-300.,110.
