27.6,169,86.9,28.4,29.1,13.3,-230.,-210.,60.
30.,205,97.6,40.7,32.2,14.4,-193.33,-210.,60.
30.2,203,97.8,47.4,33.,13.3,-156.67,-210.,60.
29.2,199,101,54.8,31.6,12.4,-120.,-210.,60.
27.1,198,97.5,61.1,32.2,11.8,-83.33,-210.,60.
28.,196,99.9,68.2,32.,10.9,-46.67,-210.,60.
29.1,189,98.6,70.8,31.2,8.76,-10.,-210.,60.
28.1,186,97.2,77.3,33.7,6.87,26.67,-210.,60.
25.7,179,94.1,80.1,34.3,7.94,63.33,-210.,60.
25.3,171,91.2,85.2,37.,7.84,100.,-210.,60.
26.6,172,87.7,28.8,26.3,9.75,-230.,-162.,60.
27.2,194,99.6,38.3,28.8,9.19,-193.33,-162.,60.
28.,194,99.9,45.8,28.,10.3,-156.67,-162.,60.
30.2,188,96.4,53.2,27.1,9.54,-120.,-162.,60.
35.4,189,99.1,57.5,29.1,17.4,-83.33,-162.,60.
27.8,20.2,33.4,68.,31.8,19.1,-46.67,-162.,60.
30.2,181,96.6,68.2,31.5,25.8,-10.,-162.,60.
26.9,175,91.8,70.9,27.4,7.5,26.67,-162.,60.
38.,179,93.1,76.9,37.9,29.9,63.33,-162.,60.
2.23,2.06,1.18,1.78,2.,3.,100.,-162.,60.
20.8,141,83.6,27.4,24.,6.44,-230.,-114.,60.
25.,144,86.,32.7,25.9,6.62,-193.33,-114.,60.
25.4,143,85.6,37.4,26.8,5.98,-156.67,-114.,60.
25.4,142,83.4,42.3,25.4,5.83,-120.,-114.,60.
31.1,142,83.3,46.7,29.9,11.1,-83.33,-114.,60.
35.2,144,83.7,55.4,47.8,26.5,-46.67,-114.,60.
25.9,141,85.2,59.6,31.,18.8,-10.,-114.,60.
28.7,129,80.7,57.6,24.9,5.91,26.67,-114.,60.
37.1,129,78.5,63.6,36.1,24.5,63.33,-114.,60.
2.14,1.98,1.3,1.79,1.63,2.44,100.,-114.,60.
22.3,70.3,55.9,20.2,20.3,6.22,-230.,-66.,60.
24.2,70.,57.8,22.5,22.8,6.13,-193.33,-66.,60.
21.9,68.8,56.6,24.8,23.9,5.9,-156.67,-66.,60.
21.6,67.5,58.4,27.3,23.6,5.66,-120.,-66.,60.
23.2,67.8,56.3,29.9,27.2,5.87,-83.33,-66.,60.
23.9,70.4,55.2,33.2,28.2,10.3,-46.67,-66.,60.
23.,63.,55.8,34.6,25.8,6.54,-10.,-66.,60.
20.6,59.6,55.4,32.5,21.2,2.83,26.67,-66.,60.
23.,60.7,54.4,35.7,24.5,9.91,63.33,-66.,60.
1.58,1.65,0.83,1.64,1.74,2.9,100.,-66.,60.
20.9,12.7,28.7,13.9,18.2,6.01,-230.,-18.,60.
19.1,12.3,27.6,14.3,21.5,5.88,-193.33,-18.,60.
23.5,12.4,28.4,14.5,21.,5.61,-156.67,-18.,60.
22.1,10.8,28.1,14.1,21.8,5.28,-120.,-18.,60.
22.3,12.8,29.,14.1,22.7,4.8,-83.33,-18.,60.
18.4,11.2,29.6,14.1,20.8,4.23,-46.67,-18.,60.
18.5,10.4,28.9,14.4,21.1,3.28,-10.,-18.,60.
17.5,10.1,31.4,14.2,20.,2.6,26.67,-18.,60.
16.5,8.95,29.5,13.2,20.9,3.13,63.33,-18.,60.
12.1,9.16,26.,13.5,10.6,2.91,100.,-18.,60.
18.5,11.7,26.,13.8,16.8,5.92,-230.,30.,60.
18.9,11.8,28.6,13.9,19.2,6.12,-193.33,30.,60.
18.,11.4,31.6,14.2,19.6,5.7,-156.67,30.,60.
20.2,10.6,28.,13.5,21.1,5.35,-120.,30.,60.
18.4,9.94,31.2,14.1,20.8,5.12,-83.33,30.,60.
