383.,981.,54.,20.,32.,687.,0.,0.,100.
141.,1187.,50.,85.,33.,995.,0.,0.,150.
158.,986.,64.,228.,42.,1147.,0.,0.,200.
502.,1756.,68.,24.,34.,1062.,0.,66.,100.
259.,2210.,71.,196.,33.,1877.,0.,66.,150.
170.,1739.,97.,416.,62.,2260.,0.,66.,200.
1311.,3240.,98.,36.,35.,1022.,0.,133.,100.
268.,644.,78.,567.,44.,4560.,0.,133.,150.
142.,3060.,106.,960.,64.,5550.,0.,133.,200.
944.,1930.,163.,23.,31.,4.,0.,200.,100.
289.,44800.,109.,1388.,51.,13550.,0.,200.,150.
9.,185.,11.,3850.,120.,15080.,0.,200.,200.
161.,1325.,60.,86.,33.,65.,66.,0.,100.
131.,1445.,72.,328.,52.,784.,66.,0.,150.
146.,1298.,98.,564.,64.,936.,66.,0.,200.
194.,2150.,100.,132.,40.,763.,66.,66.,100.
148.,2540.,102.,796.,64.,1074.,66.,66.,150.
148.,1933.,146.,989.,72.,1665.,66.,66.,200.
65.,2390.,166.,263.,41.,75.,66.,133.,100.
125.,4760.,143.,2710.,59.,1211.,66.,133.,150.
114.,2930.,150.,3020.,71.,1948.,66.,133.,200.
48.,20.,86.,9.,32.,3.,66.,200.,100.
78.,3620.,497.,3820.,61.,12.,66.,200.,150.
72.,874.,138.,2510.,69.,350.,66.,200.,200.
115.,1054.,77.,259.,67.,284.,133.,0.,100.
145.,1176.,91.,507.,108.,452.,133.,0.,150.
152.,1041.,111.,630.,90.,583.,133.,0.,200.
76.,692.,119.,305.,46.,27.,133.,66.,100.
120.,1663.,128.,897.,76.,423.,133.,66.,150.
126.,1235.,158.,1041.,80.,539.,133.,66.,200.
55.,36.,103.,25.,44.,4.,133.,133.,100.
97.,1296.,229.,1290.,74.,14.,133.,133.,150.
92.,876.,168.,1225.,83.,242.,133.,133.,200.
34.,21.,92.,14.,27.,3.,133.,200.,100.
60.,21.,116.,20.,61.,6.,133.,200.,150.
56.,105.,162.,187.,68.,9.,133.,200.,200.
96.,416.,93.,185.,137.,53.,200.,0.,100.
145.,847.,186.,491.,243.,236.,200.,0.,150.
137.,733.,160.,599.,179.,226.,200.,0.,200.
46.,63.,121.,45.,52.,6.,200.,66.,100.
82.,810.,178.,581.,104.,118.,200.,66.,150.
73.,611.,170.,596.,114.,165.,200.,66.,200.
32.,36.,101.,17.,33.,4.,200.,133.,100.
60.,124.,167.,205.,74.,11.,200.,133.,150.
54.,289.,161.,407.,78.,30.,200.,133.,200.
24.,24.,80.,13.,24.,5.,200.,200.,100.
38.,26.,112.,22.,52.,10.,200.,200.,150.
35.,37.,121.,41.,58.,9.,200.,200.,200.
