291.,1093.,645.,162.,385.,179.,0.,0.,100.
371.,1357.,614.,141.,427.,1155.,0.,0.,150.
306.,1167.,609.,189.,462.,1179.,0.,0.,200.
185.,1958.,501.,69.,216.,148.,0.,66.,100.
203.,2383.,490.,83.,268.,2004.,0.,66.,150.
229.,544.,332.,94.,300.,2262.,0.,66.,200.
239.,4237.,436.,73.,131.,100.,0.,133.,100.
153.,6122.,338.,72.,193.,1638.,0.,133.,150.
153.,338.,321.,86.,165.,5374.,0.,133.,200.
140.,3147.,330.,71.,133.,65.,0.,200.,100.
108.,14083.,341.,84.,177.,554.,0.,200.,150.
113.,117.,285.,194.,125.,11376.,0.,200.,200.
226.,1301.,713.,260.,298.,117.,66.,0.,100.
234.,1487.,711.,310.,382.,154.,66.,0.,150.
274.,1227.,653.,326.,355.,716.,66.,0.,200.
169.,2737.,622.,85.,206.,108.,66.,66.,100.
167.,2743.,588.,126.,255.,195.,66.,66.,150.
187.,1888.,512.,182.,249.,824.,66.,66.,200.
114.,3734.,460.,76.,197.,85.,66.,133.,100.
133.,4189.,469.,147.,176.,155.,66.,133.,150.
152.,2216.,407.,357.,215.,232.,66.,133.,200.
116.,189.,327.,66.,139.,64.,66.,200.,100.
95.,260.,353.,130.,151.,67.,66.,200.,150.
108.,147.,369.,2521.,158.,92.,66.,200.,200.
180.,1250.,571.,247.,245.,102.,133.,0.,100.
144.,1276.,562.,302.,304.,148.,133.,0.,150.
196.,1097.,546.,330.,325.,114.,133.,0.,200.
108.,1300.,535.,141.,190.,65.,133.,66.,100.
124.,1368.,514.,171.,199.,98.,133.,66.,150.
139.,1131.,495.,245.,217.,117.,133.,66.,200.
98.,1325.,455.,112.,110.,68.,133.,133.,100.
102.,959.,391.,141.,144.,78.,133.,133.,150.
112.,629.,411.,1073.,135.,106.,133.,133.,200.
83.,95.,404.,101.,82.,65.,133.,200.,100.
84.,80.,354.,91.,100.,66.,133.,200.,150.
93.,77.,356.,89.,124.,66.,133.,200.,200.
113.,817.,377.,201.,210.,77.,200.,0.,100.
97.,736.,271.,277.,196.,113.,200.,0.,150.
100.,678.,287.,256.,219.,83.,200.,0.,200.
90.,935.,375.,158.,101.,74.,200.,66.,100.
90.,753.,338.,189.,126.,101.,200.,66.,150.
89.,595.,312.,255.,114.,81.,200.,66.,200.
80.,268.,333.,135.,86.,64.,200.,133.,100.
82.,203.,341.,198.,92.,84.,200.,133.,150.
81.,139.,328.,326.,101.,70.,200.,133.,200.
80.,81.,320.,74.,72.,63.,200.,200.,100.
78.,74.,303.,126.,90.,64.,200.,200.,150.
78.,72.,295.,103.,109.,65.,200.,200.,200.
