123,210,97.7,15.6,24.2,21.6,63.33,-66.,60.
3.68,5.15,5.03,3.94,2.38,4.12,100.,-66.,60.
15.2,5.18,9.4,5.8,6.82,2.59,-230.,-18.,60.
19.1,5.49,9.23,5.76,7.52,2.67,-193.33,-18.,60.
24.2,5.77,9.84,5.73,10.1,2.86,-156.67,-18.,60.
29.7,6.94,10.6,5.72,11.6,3.,-120.,-18.,60.
38.7,7.87,12.2,5.8,14.1,3.45,-83.33,-18.,60.
53.5,8.9,15.3,6.18,18.8,5.51,-46.67,-18.,60.
87.2,11.6,22.7,7.45,24.2,6.16,-10.,-18.,60.
181,20.6,58.8,7.08,42.,10.7,26.67,-18.,60.
633,138,636,11.,232,46.5,63.33,-18.,60.
64.1,115,545,780,243,51.2,100.,-18.,60.
15.5,4.69,8.83,5.56,8.73,2.56,-230.,30.,60.
18.8,5.48,9.12,5.71,10.1,2.9,-193.33,30.,60.
22.6,5.72,10.2,5.65,12.,3.16,-156.67,30.,60.
27.6,6.8,10.5,5.75,14.5,3.75,-120.,30.,60.
33.5,7.46,11.8,6.01,18.3,4.56,-83.33,30.,60.
45.6,8.17,13.4,6.25,26.6,5.96,-46.67,30.,60.
65.2,9.53,18.2,6.56,43.3,7.79,-10.,30.,60.
94.,10.7,31.7,7.4,88.8,11.,26.67,30.,60.
103,11.6,64.5,8.85,201,14.6,63.33,30.,60.
56.3,21.9,73.3,58.3,215,51.7,100.,30.,60.
18.3,9.15,10.4,6.87,6.48,4.33,-230.,-210.,95.
20.6,10.2,9.92,6.91,6.55,4.43,-193.33,-210.,95.
25.7,11.5,10.3,6.81,7.02,5.12,-156.67,-210.,95.
32.1,13.4,10.7,6.94,7.7,6.39,-120.,-210.,95.
40.1,16.5,10.4,7.06,8.24,8.69,-83.33,-210.,95.
57.4,20.5,10.7,7.39,9.85,13.3,-46.67,-210.,95.
86.5,25.4,11.6,7.82,14.5,25.4,-10.,-210.,95.
159,38.6,12.9,8.32,30.7,73.7,26.67,-210.,95.
343,88.8,15.,9.59,127,405,63.33,-210.,95.
105,275,19.2,210,132,476,100.,-210.,95.
18.6,8.51,9.54,6.82,7.42,3.87,-230.,-162.,95.
21.1,9.55,9.72,6.73,7.86,4.13,-193.33,-162.,95.
26.9,10.8,10.1,6.79,8.79,4.59,-156.67,-162.,95.
33.3,13.,10.1,6.9,9.84,5.48,-120.,-162.,95.
41.,16.4,10.4,7.16,13.,7.63,-83.33,-162.,95.
55.,20.5,10.8,7.4,19.2,12.2,-46.67,-162.,95.
73.9,27.6,11.8,8.21,33.1,19.9,-10.,-162.,95.
103,35.7,12.3,8.61,68.8,37.,26.67,-162.,95.
128,41.2,13.8,8.86,167,93.7,63.33,-162.,95.
58.5,44.6,16.5,37.7,292,157,100.,-162.,95.
18.6,7.8,9.76,6.71,7.81,3.69,-230.,-114.,95.
21.8,9.06,9.69,6.54,8.93,3.72,-193.33,-114.,95.
25.7,10.4,9.76,6.26,10.,3.88,-156.67,-114.,95.
32.4,12.2,10.2,6.42,12.,4.9,-120.,-114.,95.
42.5,16.2,9.97,6.66,15.1,6.97,-83.33,-114.,95.
53.1,22.3,11.3,7.1,20.8,10.7,-46.67,-114.,95.
65.7,33.9,11.4,7.7,31.8,15.1,-10.,-114.,95.
74.2,54.8,12.3,8.06,49.4,23.5,26.67,-114.,95.
58.8,80.8,13.7,7.88,72.6,33.,63.33,-114.,95.
21.5,81.6,15.8,21.2,77.,32.6,100.,-114.,95.
17.2,6.61,9.55,6.42,8.21,3.46,-230.,-66.,95.
20.8,7.31,9.37,6.26,9.27,3.59,-193.33,-66.,95.
25.5,8.73,9.76,6.48,9.88,4.07,-156.67,-66.,95.
31.6,10.2,9.79,6.42,12.4,5.04,-120.,-66.,95.
40.3,13.1,9.86,6.43,15.2,7.21,-83.33,-66.,95.
54.6,18.6,10.5,6.7,19.4,11.5,-46.67,-66.,95.
77.1,31.4,11.3,7.36,25.5,19.2,-10.,-66.,95.
115,75.7,12.5,7.49,32.9,42.8,26.67,-66.,95.
152,213,13.7,8.21,39.3,114,63.33,-66.,95.
33.4,236,16.6,69.,41.9,123,100.,-66.,95.
18.1,5.71,8.78,6.35,8.27,3.68,-230.,-18.,95.
20.8,5.88,9.07,6.15,9.38,3.88,-193.33,-18.,95.
24.4,6.16,8.85,6.21,10.7,4.56,-156.67,-18.,95.
30.6,6.69,9.1,6.09,12.4,5.67,-120.,-18.,95.
39.7,7.9,9.05,6.15,15.3,7.93,-83.33,-18.,95.
56.,9.22,9.46,6.36,19.5,12.,-46.67,-18.,95.
89.3,10.9,10.4,6.71,25.9,23.2,-10.,-18.,95.
167,17.9,11.4,7.15,44.9,70.4,26.67,-18.,95.
385,69.6,13.3,8.,167,451,63.33,-18.,95.
58.8,81.5,17.1,324,152,460,100.,-18.,95.
16.7,5.26,8.64,6.21,9.13,3.53,-230.,30.,95.
19.,5.79,8.71,6.03,10.3,4.1,-193.33,30.,95.
23.2,6.35,8.99,6.07,12.8,4.49,-156.67,30.,95.
28.9,6.6,8.62,6.01,14.9,5.69,-120.,30.,95.
34.,7.74,9.36,6.3,19.,7.79,-83.33,30.,95.
46.3,8.63,8.18,6.05,26.3,11.2,-46.67,30.,95.
64.7,9.84,8.98,6.57,43.5,18.8,-10.,30.,95.
91.2,10.,10.9,7.85,86.9,37.2,26.67,30.,95.
84.5,11.7,12.8,8.46,172,80.4,63.33,30.,95.
43.6,15.9,16.7,50.,190,93.7,100.,30.,95.
18.9,9.39,9.91,7.38,6.8,5.93,-230.,-210.,130.
20.5,10.6,9.96,7.21,6.99,6.57,-193.33,-210.,130.
25.,12.1,9.89,7.38,7.14,7.54,-156.67,-210.,130.
29.1,14.2,10.2,7.27,7.34,9.74,-120.,-210.,130.
36.1,16.9,10.2,7.53,7.87,14.4,-83.33,-210.,130.
49.3,19.9,10.8,7.79,9.55,22.8,-46.67,-210.,130.
67.9,24.6,11.3,8.25,12.2,39.6,-10.,-210.,130.
91.7,32.1,12.,9.23,17.7,78.4,26.67,-210.,130.
79.1,38.8,13.9,9.74,27.3,148,63.33,-210.,130.
36.,37.2,15.9,34.2,33.7,142,100.,-210.,130.
18.7,8.86,9.91,7.07,7.93,5.52,-230.,-162.,130.
22.3,10.3,10.3,7.22,8.03,6.09,-193.33,-162.,130.
25.7,11.6,9.9,7.21,9.11,7.35,-156.67,-162.,130.
31.8,13.6,9.64,7.48,9.9,9.46,-120.,-162.,130.
37.6,16.8,10.3,7.67,12.8,13.1,-83.33,-162.,130.
48.6,21.3,10.7,7.76,17.1,20.3,-46.67,-162.,130.
58.7,26.3,11.2,7.98,27.,32.1,-10.,-162.,130.
69.6,33.3,11.5,8.51,43.6,59.4,26.67,-162.,130.
57.6,37.7,13.4,8.96,63.9,85.6,63.33,-162.,130.
26.6,37.8,15.9,21.5,60.1,77.7,100.,-162.,130.
19.1,8.43,9.82,6.89,8.43,5.27,-230.,-114.,130.
21.6,9.48,9.84,6.99,8.72,6.16,-193.33,-114.,130.
26.,10.9,10.1,6.99,9.42,6.97,-156.67,-114.,130.
32.3,13.1,10.3,7.07,11.2,9.19,-120.,-114.,130.
40.2,16.8,10.1,7.45,14.6,12.9,-83.33,-114.,130.
47.1,20.9,10.5,7.59,19.3,19.2,-46.67,-114.,130.
56.2,30.5,10.8,7.75,28.5,28.8,-10.,-114.,130.
59.5,43.2,12.4,8.36,40.2,46.3,26.67,-114.,130.
43.8,54.8,13.6,8.88,53.2,57.9,63.33,-114.,130.
22.7,52.3,15.8,16.8,54.6,58.2,100.,-114.,130.
18.5,7.45,9.79,6.78,9.06,5.15,-230.,-66.,130.
21.5,8.39,9.64,6.81,9.26,5.85,-193.33,-66.,130.
25.6,9.61,9.64,6.97,10.1,6.97,-156.67,-66.,130.
30.4,11.2,10.1,7.12,12.2,9.34,-120.,-66.,130.
37.4,13.7,9.93,7.13,14.4,13.4,-83.33,-66.,130.
50.,18.,10.4,7.31,18.6,20.7,-46.67,-66.,130.
63.2,27.6,10.8,7.65,23.5,33.5,-10.,-66.,130.
71.2,45.3,12.2,8.24,29.,61.3,26.67,-66.,130.
58.7,68.6,13.4,8.06,34.6,93.8,63.33,-66.,130.
26.5,65.2,16.2,23.6,36.9,86.7,100.,-66.,130.
17.6,6.52,9.31,6.77,9.03,5.04,-230.,-18.,130.
20.1,7.18,9.54,6.76,9.47,5.72,-193.33,-18.,130.
25.1,7.92,9.11,6.87,10.6,7.31,-156.67,-18.,130.
29.4,8.32,9.21,7.21,12.4,9.25,-120.,-18.,130.
38.2,9.21,9.04,7.3,14.6,12.9,-83.33,-18.,130.
48.9,10.1,9.45,7.32,17.8,19.8,-46.67,-18.,130.
68.,11.7,10.3,7.31,22.9,37.6,-10.,-18.,130.
87.4,15.,11.5,8.1,30.1,77.1,26.67,-18.,130.
76.8,23.2,12.5,8.86,35.2,153,63.33,-18.,130.
32.5,25.1,15.4,36.5,37.1,147,100.,-18.,130.
16.3,6.08,9.14,6.61,9.57,4.98,-230.,30.,130.
18.5,6.78,9.01,6.76,10.8,5.73,-193.33,30.,130.
22.1,7.2,9.05,6.87,11.9,7.15,-156.67,30.,130.
26.8,7.31,8.88,6.64,13.9,9.03,-120.,30.,130.
33.5,8.44,8.25,6.71,17.9,12.2,-83.33,30.,130.
42.2,9.6,6.64,5.73,23.,17.3,-46.67,30.,130.
51.6,9.99,9.78,7.27,34.1,29.3,-10.,30.,130.
60.1,10.4,10.8,8.1,53.7,51.,26.67,30.,130.
49.7,12.2,12.2,8.24,77.2,82.3,63.33,30.,130.
30.2,15.6,14.4,21.9,78.2,89.,100.,30.,130.
17.3,9.67,10.4,7.6,6.68,7.23,-230.,-210.,165.
20.1,11.,10.1,7.33,6.65,8.2,-193.33,-210.,165.
23.1,12.6,10.1,7.67,6.42,9.77,-156.67,-210.,165.
26.6,14.2,10.2,7.76,7.03,12.7,-120.,-210.,165.
31.3,16.3,9.95,8.19,7.31,17.3,-83.33,-210.,165.
39.,18.8,10.4,8.85,8.97,25.8,-46.67,-210.,165.
44.8,22.5,10.9,8.92,10.5,38.8,-10.,-210.,165.
47.6,25.6,11.5,8.91,12.5,57.5,26.67,-210.,165.
36.2,26.9,13.6,9.63,16.4,72.4,63.33,-210.,165.
20.7,26.5,15.2,17.3,17.8,74.7,100.,-210.,165.
17.6,9.51,9.86,7.29,7.76,7.14,-230.,-162.,165.
20.,10.4,10.3,7.34,8.13,8.01,-193.33,-162.,165.
25.,12.2,10.4,7.7,8.48,10.2,-156.67,-162.,165.
30.1,14.3,10.3,7.81,9.83,12.5,-120.,-162.,165.
33.,16.7,10.4,8.2,11.3,17.5,-83.33,-162.,165.
39.4,19.1,10.3,8.41,14.8,24.3,-46.67,-162.,165.
42.3,22.6,10.8,8.45,19.1,35.9,-10.,-162.,165.
42.,27.,11.3,8.85,25.2,48.7,26.67,-162.,165.
28.5,30.2,12.7,9.51,30.6,57.8,63.33,-162.,165.
19.6,29.6,14.9,15.4,30.3,57.4,100.,-162.,165.
18.7,9.02,10.1,7.31,7.81,6.8,-230.,-114.,165.
20.8,9.54,10.3,7.29,8.37,8.23,-193.33,-114.,165.
23.8,11.3,10.2,7.34,9.63,9.66,-156.67,-114.,165.
28.4,13.8,10.,7.63,10.8,12.8,-120.,-114.,165.
33.5,15.9,10.3,7.99,13.6,17.1,-83.33,-114.,165.
39.1,18.8,10.6,8.05,16.6,23.7,-46.67,-114.,165.
44.5,23.,10.6,7.91,21.8,32.8,-10.,-114.,165.
41.7,30.3,11.9,8.77,26.9,45.5,26.67,-114.,165.
30.2,34.5,12.9,8.89,30.2,52.,63.33,-114.,165.
19.,32.1,14.8,13.8,31.5,47.2,100.,-114.,165.
18.2,8.47,9.86,7.02,8.61,6.43,-230.,-66.,165.
20.6,9.43,9.96,7.02,9.23,8.08,-193.33,-66.,165.
24.9,10.3,10.,7.29,9.95,9.12,-156.67,-66.,165.
28.6,11.9,10.3,7.87,11.6,12.1,-120.,-66.,165.
33.5,13.6,9.59,8.02,14.1,17.1,-83.33,-66.,165.
39.4,13.9,9.43,7.23,16.1,24.1,-46.67,-66.,165.
43.1,20.2,10.1,7.85,19.8,36.,-10.,-66.,165.
43.7,28.4,11.1,8.84,24.2,53.7,26.67,-66.,165.
32.1,33.,13.3,8.8,27.3,61.1,63.33,-66.,165.
21.1,33.9,15.3,15.4,28.6,62.7,100.,-66.,165.
17.5,7.79,9.77,7.07,9.01,6.87,-230.,-18.,165.
19.7,8.06,9.81,7.33,9.38,7.64,-193.33,-18.,165.
22.,9.04,9.49,7.66,10.7,9.4,-156.67,-18.,165.
24.8,9.16,9.6,8.,12.2,12.1,-120.,-18.,165.
31.2,8.64,8.88,7.94,14.4,16.1,-83.33,-18.,165.
37.4,8.98,9.62,7.22,16.1,23.7,-46.67,-18.,165.
44.8,12.4,10.3,8.52,19.8,35.7,-10.,-18.,165.
45.,13.9,10.8,8.92,23.3,57.5,26.67,-18.,165.
35.4,16.5,12.3,9.34,24.6,75.4,63.33,-18.,165.
19.5,17.8,14.2,17.,27.,75.2,100.,-18.,165.
16.,7.62,9.55,7.12,9.82,6.27,-230.,30.,165.
18.2,8.43,9.88,7.3,11.2,7.37,-193.33,30.,165.
20.1,9.06,9.79,7.54,11.9,8.91,-156.67,30.,165.
22.8,9.12,9.04,7.55,13.9,11.3,-120.,30.,165.
25.,9.6,4.16,6.46,13.8,14.7,-83.33,30.,165.
31.9,10.5,6.71,6.36,19.7,21.,-46.67,30.,165.
36.3,11.4,9.99,8.39,25.9,29.6,-10.,30.,165.
36.6,11.8,10.5,8.69,32.4,43.7,26.67,30.,165.
27.3,13.1,12.1,8.91,39.,57.9,63.33,30.,165.
18.5,14.5,14.,14.9,39.7,58.3,100.,30.,165.
16.4,10.5,10.5,7.45,6.52,8.41,-230.,-210.,200.
18.,11.1,10.3,7.71,6.58,10.1,-193.33,-210.,200.
20.,12.5,10.2,7.95,6.6,11.4,-156.67,-210.,200.
22.4,13.9,10.3,8.16,7.13,14.2,-120.,-210.,200.
26.9,16.3,10.7,8.65,6.91,18.6,-83.33,-210.,200.
28.,18.1,10.9,9.04,8.13,24.4,-46.67,-210.,200.
31.,19.6,10.1,8.99,8.76,33.5,-10.,-210.,200.
28.3,21.2,10.7,9.48,10.3,41.3,26.67,-210.,200.
22.8,22.2,13.,9.92,12.6,48.8,63.33,-210.,200.
15.2,22.7,16.1,14.,14.,45.8,100.,-210.,200.
17.,10.4,10.4,7.36,7.38,8.61,-230.,-162.,200.
18.8,10.8,10.6,7.31,7.71,9.5,-193.33,-162.,200.
21.7,12.3,10.8,7.55,8.6,11.8,-156.67,-162.,200.
23.6,13.7,10.4,8.06,8.65,14.3,-120.,-162.,200.
27.6,15.8,10.1,8.73,10.6,19.1,-83.33,-162.,200.
29.5,17.7,10.2,9.1,12.2,24.3,-46.67,-162.,200.
30.9,20.1,10.1,9.24,13.8,31.9,-10.,-162.,200.
27.2,22.4,11.1,9.32,16.5,39.1,26.67,-162.,200.
21.,23.4,13.,9.49,18.9,46.6,63.33,-162.,200.
14.9,23.4,15.8,13.2,20.2,42.4,100.,-162.,200.
17.1,9.19,10.2,7.26,7.88,8.29,-230.,-114.,200.
19.,10.1,10.6,7.45,8.15,9.31,-193.33,-114.,200.
21.3,11.5,10.7,7.67,8.9,11.5,-156.67,-114.,200.
24.6,12.8,10.3,8.03,10.3,14.1,-120.,-114.,200.
28.6,14.6,10.1,8.4,12.,18.6,-83.33,-114.,200.
31.,17.2,10.7,8.92,14.2,23.5,-46.67,-114.,200.
31.1,19.8,10.2,9.02,16.8,30.9,-10.,-114.,200.
27.2,22.7,10.9,9.21,19.,36.6,26.67,-114.,200.
20.9,24.8,13.,9.46,22.2,40.1,63.33,-114.,200.
15.6,25.,15.9,12.7,21.4,37.8,100.,-114.,200.
16.7,8.32,10.3,7.17,8.3,8.02,-230.,-66.,200.
19.1,9.58,10.3,7.5,8.69,9.4,-193.33,-66.,200.
21.,10.3,10.4,7.82,9.69,11.,-156.67,-66.,200.
24.8,11.7,10.7,8.24,10.8,13.6,-120.,-66.,200.
27.7,12.8,10.1,8.43,12.9,18.5,-83.33,-66.,200.
29.6,14.5,10.1,8.66,14.8,23.5,-46.67,-66.,200.
31.6,16.6,9.79,8.96,17.1,34.,-10.,-66.,200.
28.1,20.,10.9,9.44,19.1,40.8,26.67,-66.,200.
22.,22.3,12.9,9.63,20.9,46.4,63.33,-66.,200.
16.3,23.3,15.9,13.,22.,47.2,100.,-66.,200.
16.3,7.77,10.3,7.29,8.85,7.77,-230.,-18.,200.
17.9,8.82,10.3,7.46,9.28,9.47,-193.33,-18.,200.
20.3,9.46,10.,7.92,10.2,10.6,-156.67,-18.,200.
22.6,9.68,10.2,8.39,11.5,13.3,-120.,-18.,200.
24.5,9.04,10.1,8.5,13.2,16.1,-83.33,-18.,200.
29.7,10.7,9.92,8.5,15.3,24.,-46.67,-18.,200.
30.,12.1,10.1,9.05,17.3,31.6,-10.,-18.,200.
27.7,12.8,10.4,9.18,18.7,40.6,26.67,-18.,200.
21.8,14.6,12.3,9.82,20.9,51.2,63.33,-18.,200.
14.9,15.5,15.3,13.8,22.3,47.4,100.,-18.,200.
15.9,7.91,10.1,7.29,9.91,7.51,-230.,30.,200.
16.5,8.94,10.3,7.48,10.7,8.46,-193.33,30.,200.
17.5,9.42,10.2,8.04,10.6,9.24,-156.67,30.,200.
10.7,9.72,9.95,8.32,9.8,6.64,-120.,30.,200.
8.5,10.1,10.1,8.5,5.98,4.44,-83.33,30.,200.
24.2,10.8,9.52,7.74,17.6,21.4,-46.67,30.,200.
25.6,11.2,9.64,8.61,21.2,28.8,-10.,30.,200.
23.5,11.6,10.4,9.21,24.1,36.4,26.67,30.,200.
18.4,12.7,11.9,9.63,26.5,41.4,63.33,30.,200.
14.7,13.6,14.5,12.8,27.4,42.,100.,30.,200.
